,Long Swap USDPLN,Short Swap USDPLN,1st Close,2nd Close,1st Exposure,2nd Exposure,Dzienny Profit,Long Swap USDNOK,Short Swap USDNOK,Daily P/L
2006-02-03,1.001001001001003e-06,-2.0446838220626377e-06,6.6819,3.196,112037.18030488752,-100000,-47.82664918501303,9.872886585215375e-07,-2.0166744546371225e-06,-47.87407139544591
2006-02-06,6.0938452163315e-07,-2.098321342925659e-06,6.7237,3.1941,0.0,0,-921.2471246274172,6.010367884600932e-07,-2.0695772149403758e-06,-921.2471246274172
2006-02-07,8.570276265376068e-07,-2.005615724027277e-06,6.7029,3.2016,0.0,0,0.0,8.452875220644888e-07,-1.9781415360269035e-06,0.0
2006-02-08,6.0938452163315e-07,-1.9984012789768153e-06,6.6945,3.2086,0.0,0,0.0,6.010367884600932e-07,-1.9710259189908317e-06,0.0
2006-02-09,6.60166565102578e-07,-2.0483613109512356e-06,6.6909,3.192,0.0,0,0.0,6.511231874984332e-07,-2.0203015669656022e-06,0.0
2006-02-10,8.066142367412796e-07,-2.0945541591861165e-06,6.7955,3.1795,0.0,0,0.0,7.955647266489333e-07,-2.0658616364575394e-06,0.0
2006-02-13,6.082725060827244e-07,-2.0446838220626377e-06,6.8062,3.2138,0.0,0,0.0,5.999400059993994e-07,-2.0166744546371225e-06,0.0
2006-02-14,4.5787545787545626e-07,-1.9484412470023955e-06,6.8289,3.202,0.0,0,0.0,4.516031913292171e-07,-1.921750271016061e-06,0.0
2006-02-15,8.066142367412796e-07,-1.7047733654231845e-06,6.8411,3.1879,0.0,0,0.0,7.955647266489333e-07,-1.681420305622867e-06,0.0
2006-02-16,7.096512570965163e-07,-2.1444244963095983e-06,6.7869,3.1754,0.0,0,0.0,6.999300069993038e-07,-2.1150488182779597e-06,0.0
2006-02-17,6.105006105006114e-07,-2.098321342925659e-06,6.7366,3.1726,0.0,0,0.0,6.021375884389592e-07,-2.0695772149403758e-06,0.0
2006-02-20,6.613756613756621e-07,-2.1982414068744993e-06,6.7486,3.1594,0.0,0,0.0,6.523157208088721e-07,-2.168128510889917e-06,0.0
2006-02-21,7.122507122507098e-07,-2.1982414068744993e-06,6.7526,3.1803,0.0,0,0.0,7.024938531787822e-07,-2.168128510889917e-06,0.0
2006-02-22,8.140008140008142e-07,-2.248201438848916e-06,6.7655,3.2152,0.0,0,0.0,8.028501179186113e-07,-2.2174041588646845e-06,0.0
2006-02-23,7.645259938837936e-07,-2.202202202202201e-06,6.74,3.1869,0.0,0,0.0,7.540530350634677e-07,-2.1720350487473763e-06,0.0
2006-02-24,1.310748134704575e-06,-1.9554753309265916e-06,6.7798,3.1935,0.0,0,0.0,1.2927926808045126e-06,-1.928687997626227e-06,0.0
2006-02-27,1.064476885644773e-06,-2.4935168561739476e-06,6.7819,3.188,0.0,0,0.0,1.049895010498954e-06,-2.4593590910208803e-06,0.0
2006-02-28,9.12408759124091e-07,-2.10970464135021e-06,6.7288,3.1875,0.0,0,0.0,8.999100089991036e-07,-2.08080457777007e-06,0.0
2006-03-01,1.5771265771265745e-06,-3.247402078337328e-06,6.7251,3.1686,0.0,0,0.0,1.5555221034673064e-06,-3.202917118360105e-06,0.0
2006-03-02,1.8148820326678739e-06,-2.908142799839552e-06,6.6668,3.1736,0.0,0,0.0,1.7900206349600946e-06,-2.8683052272390104e-06,0.0
2006-03-03,1.5771265771265745e-06,-2.9976019184652276e-06,6.6338,3.1751,0.0,0,0.0,1.5555221034673064e-06,-2.9565388784862517e-06,0.0
2006-03-06,1.7297517297517297e-06,-2.797761790567544e-06,6.6739,3.1864,0.0,0,0.0,1.7060565005770484e-06,-2.7594362865871665e-06,0.0
2006-03-07,2.0165355918531944e-06,-2.7075812274368245e-06,6.7217,3.2479,0.0,0,0.0,1.988911816622329e-06,-2.67049107363632e-06,0.0
2006-03-08,1.7297517297517297e-06,-2.797761790567544e-06,6.7045,3.276,0.0,0,0.0,1.7060565005770484e-06,-2.7594362865871665e-06,0.0
2006-03-09,1.7234387672343903e-06,-2.887295898048586e-06,6.7368,3.2644,0.0,0,0.0,1.6998300169983027e-06,-2.84774389944518e-06,0.0
2006-03-10,2.268602540834845e-06,-2.908142799839552e-06,6.6816,3.2943,0.0,0,0.0,2.2375257937001215e-06,-2.8683052272390104e-06,0.0
2006-03-13,1.824817518248176e-06,-2.8426092160383004e-06,6.6434,3.3065,0.0,0,0.0,1.7998200179982012e-06,-2.8036693637638034e-06,0.0
2006-03-14,1.8181818181818204e-06,-2.887295898048586e-06,6.6316,3.2972,0.0,0,0.0,1.7932752179327546e-06,-2.84774389944518e-06,0.0
2006-03-15,1.9625603864734293e-06,-3.0204000792236094e-06,6.6251,3.2396,0.0,0,0.0,1.935675997617629e-06,-2.979024735672601e-06,0.0
2006-03-16,2.434903597694296e-06,-3.0809859154929584e-06,6.5697,3.2245,0.0,0,0.0,2.4015487538902646e-06,-3.038780628979356e-06,0.0
2006-03-17,2.2361359570661918e-06,-3.325508607198747e-06,6.5475,3.1746,109718.40379988776,-100000,1199.8395727133557,2.2055039576543263e-06,-3.2799536947713665e-06,1199.7717773728984
2006-03-20,2.3767082590612037e-06,-3.4113060428849914e-06,6.5471,3.204,109718.40379988776,-100000,-938.7524101509003,2.3441506116768035e-06,-3.364575823119444e-06,-938.8195963483988
2006-03-21,2.5118203309692654e-06,-3.490401396160562e-06,6.5704,3.2311,109718.40379988776,-100000,-453.6627392180857,2.477411833284755e-06,-3.442587678404938e-06,-453.7293943579786
2006-03-22,2.4176041049930936e-06,-3.538879193329458e-06,6.5895,3.2506,109718.40379988776,-100000,-280.6734115979532,2.384486240541133e-06,-3.490401396160562e-06,-280.7425772254354
2006-03-23,2.957145627302698e-06,-4.29553264604811e-06,6.6617,3.271,109718.40379988776,-100000,566.9082030253161,2.9166367830930723e-06,-4.2366897330885475e-06,566.82491842772
2006-03-24,2.995169082125604e-06,-4.328386605783867e-06,6.6169,3.2768,109718.40379988776,-100000,-907.079778723156,2.9541393686718287e-06,-4.269093638581348e-06,-907.1628864141895
2006-03-27,2.995169082125604e-06,-3.947869101978693e-06,6.6134,3.27,109718.40379988776,-100000,146.98011691724446,2.9541393686718287e-06,-3.893788703321451e-06,146.90839708448033
2006-03-28,2.9468599033816434e-06,-3.988603988603987e-06,6.6157,3.2811,109718.40379988776,-100000,-295.7015177646522,2.906491959499703e-06,-3.933965577801192e-06,-295.7748779170793
2006-03-29,2.9468599033816434e-06,-3.995433789954339e-06,6.6088,3.3103,109718.40379988776,-100000,-980.635222021588,2.906491959499703e-06,-3.9407018202289365e-06,-980.7076658653389
2006-03-30,3.0276816608996542e-06,-4.104620084001528e-06,6.5544,3.2675,109718.40379988776,-100000,370.6696254844512,2.9862065696544535e-06,-4.048392411617946e-06,370.5939939669064
2006-03-31,2.9468599033816434e-06,-3.790059489541355e-06,6.5748,3.2548,109718.40379988776,-100000,726.2821434328633,2.906491959499703e-06,-3.7381408663969527e-06,726.2142009146517
2006-04-03,2.893518518518517e-06,-4.022988505747126e-06,6.4823,3.2608,109718.40379988776,-100000,-1746.7171671027431,2.8538812785388116e-06,-3.9678790741615485e-06,-1746.7922370306158
2006-04-04,2.989969135802471e-06,-3.831417624521072e-06,6.4113,3.2465,109718.40379988776,-100000,-795.8546079958378,2.949010654490108e-06,-3.7789324515824262e-06,-795.9221576043379
2006-04-05,2.89855072463768e-06,-3.981961235847246e-06,6.4148,3.2484,109718.40379988776,-100000,3.248862795344394,2.858844550327575e-06,-3.9274138216575575e-06,3.1751780907016425
2006-04-06,2.855207123499805e-06,-4.036908881199542e-06,6.451,3.2575,109718.40379988776,-100000,353.25567249683763,2.8160946971504925e-06,-3.981608759539275e-06,353.17964194979953
2006-04-07,2.9468599033816434e-06,-3.790059489541355e-06,6.4911,3.2855,109718.40379988776,-100000,-153.31798100982405,2.906491959499703e-06,-3.7381408663969527e-06,-153.38421003146541
2006-04-10,2.995169082125604e-06,-3.790059489541355e-06,6.4724,3.2842,109718.40379988776,-100000,-281.9873771789489,2.9541393686718287e-06,-3.7381408663969527e-06,-282.05270221615854
2006-04-11,2.89855072463768e-06,-4.029936672423718e-06,6.4424,3.2643,109718.40379988776,-100000,79.94273914265887,2.858844550327575e-06,-3.974732060472708e-06,79.86797233748835
2006-04-12,3.140096618357488e-06,-3.981961235847246e-06,6.486,3.2525,109718.40379988776,-100000,1110.4939833052786,3.097081596188208e-06,-3.9274138216575575e-06,1110.4239464148181
2006-04-13,3.0434782608695645e-06,-4.221838418729609e-06,6.4893,3.2646,109718.40379988776,-100000,-310.9368208740607,3.001786777843954e-06,-4.164005015733313e-06,-311.0153896706048
2006-04-14,3.2310956790123446e-06,-4.077912109000193e-06,6.4552,3.2508,109718.40379988776,-100000,-167.47882330428547,3.1868340943683403e-06,-4.022050299287862e-06,-167.55010033687893
2006-04-17,3.4359272164150208e-06,-3.859348198970843e-06,6.4175,3.236,109718.40379988776,-100000,-202.3256741938876,3.3888597202997466e-06,-3.806480415423297e-06,-202.3869986241579
2006-04-18,2.8166278166278182e-06,-4.343260786559756e-06,6.3594,3.2165,109718.40379988776,-100000,-422.0750104069034,2.778043873934287e-06,-4.283764063456198e-06,-422.16211160545976
2006-04-19,3.145567169957416e-06,-4.221838418729609e-06,6.3029,3.1823,109718.40379988776,-100000,61.31308168769647,3.1024772087251223e-06,-4.164005015733313e-06,61.23442212966997
2006-04-20,2.5648470770421996e-06,-3.5258242805412614e-06,6.3463,3.163,109718.40379988776,-100000,1400.3563153651153,2.5297121855758678e-06,-3.4775253177941205e-06,1400.2885795612424
2006-04-21,3.177354130560368e-06,-4.070881226053637e-06,6.3385,3.1659,109718.40379988776,-100000,-233.151714831688,3.1338287315115953e-06,-4.015115729806328e-06,-233.2260540413355
2006-04-24,3.1718569780853514e-06,-4.20730541212469e-06,6.3443,3.1361,109718.40379988776,-100000,1071.7771781968004,3.1284068824951405e-06,-4.149671091410653e-06,1071.6971236580296
2006-04-25,3.2143542506236817e-06,-4.343260786559756e-06,6.3171,3.1335,109718.40379988776,-100000,-403.8935924462803,3.1703220006151383e-06,-4.283764063456198e-06,-403.9771361158862
2006-04-26,3.219915417147251e-06,-4.49555176982775e-06,6.2613,3.1395,109718.40379988776,-100000,-1213.5603258979145,3.175806986775371e-06,-4.433968868871205e-06,-1213.6478686382802
2006-04-27,3.5077739855896854e-06,-4.4351073762838464e-06,6.2111,3.1256,109718.40379988776,-100000,-473.7007175498188,3.45972228715695e-06,-4.374352480718314e-06,-473.78149812508263
2006-04-28,3.5077739855896854e-06,-4.5746085644218075e-06,6.1499,3.0939,109718.40379988776,-100000,-97.870990131692,3.45972228715695e-06,-4.511942693676303e-06,-97.95712529667297
2006-05-01,3.2875929102344214e-06,-4.2626943976016515e-06,6.1836,3.073,109718.40379988776,-100000,1347.5977401206192,3.2425573909161414e-06,-4.204301323661902e-06,1347.5165598500837
2006-05-02,3.5310734463276836e-06,-4.3022820800598595e-06,6.1394,3.0746,109718.40379988776,-100000,-893.8328546460261,3.482702577199907e-06,-4.243346709100136e-06,-893.9105444098709
2006-05-03,3.4722222222222224e-06,-4.4351073762838464e-06,6.1396,3.0297,109718.40379988776,-100000,1558.073182157309,3.4246575342465754e-06,-4.374352480718314e-06,1557.9879952056285
2006-05-04,3.8281979458450065e-06,-4.820936639118456e-06,6.1143,3.0398,109718.40379988776,-100000,-839.4232228856845,3.775756878093705e-06,-4.754896411185327e-06,-839.5140624777091
2006-05-05,3.895381190873679e-06,-4.706533776301215e-06,6.1122,3.0131,109718.40379988776,-100000,899.4681711711191,3.842019804697327e-06,-4.642060710872431e-06,899.3809358255456
2006-05-08,4.12037037037037e-06,-4.744794545789571e-06,6.1319,3.0158,109718.40379988776,-100000,283.0675056527589,4.0639269406392685e-06,-4.67979736023081e-06,282.98289050049766
2006-05-09,3.954959985110739e-06,-5.271360469380269e-06,6.0906,3.0322,109718.40379988776,-100000,-1375.40328957754,3.900782451068126e-06,-5.199150051991498e-06,-1375.5068654545885
2006-05-10,3.855444072835378e-06,-5.30843858685704e-06,6.0872,3.0216,109718.40379988776,-100000,306.951707466802,3.8026297704677697e-06,-5.235720250050779e-06,306.844564724284
2006-05-11,3.994797473058343e-06,-4.896576972359509e-06,6.0394,3.0183,109718.40379988776,-100000,-820.545236939105,3.940074220002749e-06,-4.829500575477872e-06,-820.6358868353147
2006-05-12,3.9748567202810095e-06,-5.012877115526122e-06,5.992,3.0256,109718.40379988776,-100000,-1201.9004740382516,3.920406628222365e-06,-4.944207565998367e-06,-1201.994370280954
2006-05-15,3.981481481481484e-06,-5.021190344573431e-06,6.0675,3.0802,109718.40379988776,-100000,-392.2502646421399,3.926940639269409e-06,-4.952406915195713e-06,-392.3422689783041
2006-05-16,3.961595824011929e-06,-4.858819215254856e-06,6.0838,3.0715,109718.40379988776,-100000,614.8123780279338,3.90732738806656e-06,-4.792260047922598e-06,614.7246543609579
2006-05-17,3.868381804623415e-06,-5.271360469380269e-06,6.1154,3.1265,109718.40379988776,-100000,-1234.5573087308112,3.8153902730532315e-06,-5.199150051991498e-06,-1234.657458164158
2006-05-18,3.1997774067890957e-06,-3.783684016242153e-06,6.0791,3.1151,109718.40379988776,-100000,-326.39919699569055,3.1559448395728063e-06,-3.7318527283484243e-06,-326.4636997282784
2006-05-19,4.0740740740740725e-06,-4.744794545789571e-06,6.1105,3.1095,109718.40379988776,-100000,795.728460852346,4.018264840182647e-06,-4.67979736023081e-06,795.6480214021858
2006-05-22,3.981481481481484e-06,-5.067256311037408e-06,6.0667,3.1249,109718.40379988776,-100000,-1362.7088737802069,3.926940639269409e-06,-4.997841841023196e-06,-1362.800011068215
2006-05-23,4.027777777777779e-06,-5.021190344573431e-06,6.1215,3.1156,109718.40379988776,-100000,1371.6532402257071,3.972602739726028e-06,-4.952406915195713e-06,1371.5632801063477
2006-05-24,3.908431044109435e-06,-5.30843858685704e-06,6.1251,3.116,109718.40379988776,-100000,55.92236635843256,3.854890892820264e-06,-5.235720250050779e-06,55.82105802292959
2006-05-25,3.9748567202810095e-06,-4.782928623988226e-06,6.1175,3.0999,109718.40379988776,-100000,391.2548856051758,3.920406628222365e-06,-4.717409053796607e-06,391.170905768049
2006-05-26,3.7437603993344426e-06,-4.782928623988226e-06,6.1368,3.0864,109718.40379988776,-100000,825.5508288598535,3.6924760103024634e-06,-4.717409053796607e-06,825.4618778907447
2006-05-29,4.1066814322628246e-06,-5.234159779614324e-06,6.1061,3.0773,109718.40379988776,-100000,-281.6057450153503,4.050425522231827e-06,-5.1624589607154975e-06,-281.7030536737581
2006-05-30,4.1989664082687314e-06,-4.912764003673091e-06,6.0791,3.0689,109718.40379988776,-100000,-237.50034376471197,4.141446320484229e-06,-4.845465866636473e-06,-237.58567927379585
2006-05-31,4.113514512848955e-06,-4.828918322295804e-06,6.106,3.0846,109718.40379988776,-100000,-12.41291858184104,4.057164998974312e-06,-4.762768756236958e-06,-12.49656484517181
2006-06-01,4.113514512848955e-06,-4.828918322295804e-06,6.0737,3.0932,109718.40379988776,-100000,-918.4334102133926,4.057164998974312e-06,-4.762768756236958e-06,-918.5162335251708
2006-06-02,3.914988814317674e-06,-5.271360469380269e-06,6.0053,3.0638,109718.40379988776,-100000,-351.41431764979643,3.861358830559897e-06,-5.199150051991498e-06,-351.5158226340557
2006-06-05,4.027777777777779e-06,-5.159388243965359e-06,6.0212,3.0775,109718.40379988776,-100000,-151.55610714589056,3.972602739726028e-06,-5.088711692678163e-06,-151.6513669983065
2006-06-06,4.027777777777779e-06,-5.159388243965359e-06,6.0607,3.0909,109718.40379988776,-100000,325.97982246711035,3.972602739726028e-06,-5.088711692678163e-06,325.884817636289
2006-06-07,4.0740740740740725e-06,-5.159388243965359e-06,6.1116,3.0973,109718.40379988776,-100000,774.9612484062072,4.018264840182647e-06,-5.088711692678163e-06,774.8668092811602
2006-06-08,4.12037037037037e-06,-5.205454210429332e-06,6.194,3.1391,109718.40379988776,-100000,182.7337228088045,4.0639269406392685e-06,-5.134146618505643e-06,182.63988349845238
2006-06-09,4.113514512848955e-06,-5.104856512141282e-06,6.1618,3.1448,109718.40379988776,-100000,-794.3205152937662,4.057164998974312e-06,-5.034926970879074e-06,-794.4105994017077
2006-06-12,4.067295248659641e-06,-5.1968359087564396e-06,6.1857,3.1732,109718.40379988776,-100000,-465.69029440224494,4.011578875390331e-06,-5.125646375759776e-06,-465.7829120324139
2006-06-13,4.067295248659641e-06,-5.150846210448862e-06,6.2283,3.213,109718.40379988776,-100000,-461.71073228365367,4.011578875390331e-06,-5.080286673319424e-06,-461.80037655184026
2006-06-14,3.908431044109435e-06,-5.30843858685704e-06,6.2338,3.2195,109718.40379988776,-100000,-100.50802244035276,3.854890892820264e-06,-5.235720250050779e-06,-100.60505812587641
2006-06-15,4.152823920265777e-06,-4.958677685950408e-06,6.2034,3.2284,109718.40379988776,-100000,-842.7578751640667,4.095935921358027e-06,-4.890750594362047e-06,-842.8390266103229
2006-06-16,4.099871015293903e-06,-4.858819215254856e-06,6.2293,3.2276,109718.40379988776,-100000,507.8770930193414,4.043708398646042e-06,-4.792260047922598e-06,507.79777629115637
2006-06-19,4.26292629262926e-06,-5.382229520160554e-06,6.2502,3.247,109718.40379988776,-100000,-209.9656234140184,4.204530042045298e-06,-5.308500348651505e-06,-210.05757555533697
2006-06-20,4.393190554640306e-06,-4.963570127504553e-06,6.2634,3.2417,109718.40379988776,-100000,405.4111194569341,4.333009862110987e-06,-4.895576016168874e-06,405.3339061989015
2006-06-21,4.32604735883424e-06,-5.510752688172039e-06,6.2669,3.2422,109718.40379988776,-100000,48.93343139281387,4.266786436110483e-06,-5.435262925320368e-06,48.83816305219893
2006-06-22,4.531448250860977e-06,-5.591630591630592e-06,6.3364,3.2554,109718.40379988776,-100000,858.3125596192467,4.469373617287539e-06,-5.515032912293186e-06,858.2181846110839
2006-06-23,4.9124687388352955e-06,-6.0347887823926146e-06,6.3252,3.298,109718.40379988776,-100000,-1480.8622434192885,4.845174646522483e-06,-5.952120442907784e-06,-1480.9611811689563
2006-06-26,5.139110402268295e-06,-6.128747795414462e-06,6.2823,3.2722,109718.40379988776,-100000,-7.30813607368691,5.068711629634483e-06,-6.044792346162209e-06,-7.406910080501937
2006-06-27,5.255255255255258e-06,-6.241209563994373e-06,6.3023,3.2427,109718.40379988776,-100000,1260.588089846564,5.1832654572380615e-06,-6.155713542569793e-06,1260.4858571491725
2006-06-28,5.4146856840993106e-06,-6.440588853838065e-06,6.302,3.2503,109718.40379988776,-100000,-237.95684007267664,5.340511907604799e-06,-6.352361609264941e-06,-238.0620149392601
2006-06-29,5.274261603375528e-06,-6.2992125984251935e-06,6.2285,3.2754,109718.40379988776,-100000,-2109.976944413722,5.202011444425178e-06,-6.212922014885122e-06,-2110.0776270423485
2006-06-30,4.949170679507758e-06,-6.1972573839662436e-06,6.2239,3.207,109718.40379988776,-100000,2014.1563879790972,4.881373820884364e-06,-6.112363447199583e-06,2014.0491980003105
2006-07-03,4.9124687388352955e-06,-5.854904032400067e-06,6.2283,3.1826,109718.40379988776,-100000,852.6697092588693,4.845174646522483e-06,-5.774699867572668e-06,852.5710963109335
2006-07-04,5.001786352268667e-06,-5.94294770206022e-06,6.2212,3.1377,109718.40379988776,-100000,1317.7430741562944,4.933268731004712e-06,-5.861537459566243e-06,1317.6406737446123
2006-07-05,5.102946396876106e-06,-5.9618441971383175e-06,6.2317,3.1837,109718.40379988776,-100000,-1289.6055565282545,5.033043021576434e-06,-5.8801750985473825e-06,-1289.704203768663
2006-07-06,5.147319843805468e-06,-5.696873343932167e-06,6.2288,3.186,109718.40379988776,-100000,-126.96925221696164,5.076808613068408e-06,-5.618833983056384e-06,-127.05863537245621
2006-07-07,5.09480772638667e-06,-6.084656084656085e-06,6.2304,3.1881,109718.40379988776,-100000,-36.947584710223055,5.025015839723839e-06,-6.0013046314416176e-06,-37.04994857211323
2006-07-10,5.1916932907348254e-06,-5.917682388270624e-06,6.2681,3.198,109718.40379988776,-100000,382.7452581093921,5.120574204560376e-06,-5.8366182459655466e-06,382.6498467055054
2006-07-11,5.0302706552706566e-06,-6.275232578550113e-06,6.2511,3.1847,109718.40379988776,-100000,108.34368232437193,4.961362838075168e-06,-6.189270488432988e-06,108.23372031734907
2006-07-12,5.102946396876106e-06,-6.050167814873697e-06,6.2579,3.1889,109718.40379988776,-100000,-8.053468068815164,5.033043021576434e-06,-5.967288803711044e-06,-8.154950672609335
2006-07-13,4.993757802746567e-06,-6.241209563994373e-06,6.2306,3.1983,109718.40379988776,-100000,-801.8824271833046,4.925350161613052e-06,-6.155713542569793e-06,-801.9908351811314
2006-07-14,5.102946396876106e-06,-6.138491432609078e-06,6.2549,3.2003,109718.40379988776,-100000,386.44357079620295,5.033043021576434e-06,-6.054402508874706e-06,386.3400464966718
2006-07-17,4.838709677419355e-06,-6.084656084656085e-06,6.3202,3.2315,109718.40379988776,-100000,217.86114980487764,4.7724259832081306e-06,-6.0013046314416176e-06,217.75570691418778
2006-07-18,5.102946396876106e-06,-6.050167814873697e-06,6.3517,3.2255,109718.40379988776,-100000,751.2217220590346,5.033043021576434e-06,-5.967288803711044e-06,751.1210891394483
2006-07-19,5.102946396876106e-06,-5.6527115350644754e-06,6.3204,3.2267,109718.40379988776,-100000,-599.1762263519968,5.033043021576434e-06,-5.575277130474551e-06,-599.2640412347226
2006-07-20,5.058572949946749e-06,-6.094329623741388e-06,6.2717,3.1584,109718.40379988776,-100000,1275.440390763613,4.989277430084466e-06,-6.010845656292877e-06,1275.334717972671
2006-07-21,5.022222222222222e-06,-6.059801840056617e-06,6.2654,3.1256,109718.40379988776,-100000,955.7942867918388,4.953424657534245e-06,-5.976790855946253e-06,955.6871537170765
2006-07-24,5.139110402268295e-06,-6.084656084656085e-06,6.3016,3.14,109718.40379988776,-100000,187.78759220646725,5.068711629634483e-06,-6.0013046314416176e-06,187.68206569083637
2006-07-25,5.022222222222222e-06,-6.059801840056617e-06,6.3191,3.1217,109718.40379988776,-100000,918.7741422015174,4.953424657534245e-06,-5.976790855946253e-06,918.6660297641592
2006-07-26,5.022222222222222e-06,-6.059801840056617e-06,6.2353,3.1211,109718.40379988776,-100000,-1513.1934294062685,4.953424657534245e-06,-5.976790855946253e-06,-1513.3004232710514
2006-07-27,5.09480772638667e-06,-6.128747795414462e-06,6.2176,3.0838,109718.40379988776,-100000,920.5255250467958,5.025015839723839e-06,-6.044792346162209e-06,920.4154584860588
2006-07-28,5.130927105449401e-06,-6.0750132065504496e-06,6.1753,3.1062,109718.40379988776,-100000,-1548.1577844337403,5.060640432772012e-06,-5.9917938475566076e-06,-1548.2634475340924
2006-07-31,5.001786352268667e-06,-5.80168776371308e-06,6.1723,3.0894,109718.40379988776,-100000,507.77169585448746,4.933268731004712e-06,-5.722212588867696e-06,507.6715959686614
2006-08-01,5.086694975230008e-06,-6.0750132065504496e-06,6.1315,3.0943,109718.40379988776,-100000,-942.3707920604512,5.017014222144665e-06,-5.9917938475566076e-06,-942.4773456695132
2006-08-02,4.9618996987418e-06,-6.201956673654792e-06,6.1769,3.0762,109718.40379988776,-100000,1477.2054408448848,4.8939284699919125e-06,-6.116998363056781e-06,1477.09075924352
2006-08-03,4.998230714791225e-06,-5.9869695368902935e-06,6.1453,3.0748,109718.40379988776,-100000,-552.3387685326452,4.929761800889975e-06,-5.904956255563029e-06,-552.445463251336
2006-08-04,5.070546737213402e-06,-6.250000000000002e-06,6.121,3.0596,109718.40379988776,-100000,55.327404686714544,5.001087192868012e-06,-6.164383561643838e-06,55.212773680170194
2006-08-07,5.2028218694885356e-06,-6.255468066491687e-06,6.1519,3.0199,109718.40379988776,-100000,1976.9614198741465,5.131550337029789e-06,-6.169776723115089e-06,1976.845798900052
2006-08-08,5.139110402268295e-06,-6.172839506172836e-06,6.1895,3.0281,109718.40379988776,-100000,422.6401689965978,5.068711629634483e-06,-6.088280060882797e-06,422.52616779929315
2006-08-09,5.1669316375198715e-06,-6.1533052039381165e-06,6.1681,3.0199,109718.40379988776,-100000,-114.90342088344369,5.096151752074393e-06,-6.069013351829376e-06,-115.0165289118787
2006-08-10,5.227715754031544e-06,-6.172839506172836e-06,6.2252,3.0451,109718.40379988776,-100000,188.27864580901496,5.1561032094557695e-06,-6.088280060882797e-06,188.16680765806706
2006-08-11,5.147319843805468e-06,-6.094329623741388e-06,6.2571,3.0439,109718.40379988776,-100000,632.068141124626,5.076808613068408e-06,-6.010845656292877e-06,631.956948574607
2006-08-14,4.949170679507758e-06,-6.163056876210599e-06,6.2945,3.0516,109718.40379988776,-100000,417.18476592561456,4.881373820884364e-06,-6.078631439550178e-06,417.0678908657054
2006-08-15,5.147319843805468e-06,-6.050167814873697e-06,6.2638,3.0596,109718.40379988776,-100000,-837.5470186970715,5.076808613068408e-06,-5.967288803711044e-06,-837.6558357046372
2006-08-16,4.949170679507758e-06,-5.971337579617838e-06,6.2971,3.0361,109718.40379988776,-100000,1424.2781061889164,4.881373820884364e-06,-5.889538434691566e-06,1424.1664795940392
2006-08-17,5.022222222222222e-06,-6.0155697098372275e-06,6.2957,3.0262,109718.40379988776,-100000,321.9885219045482,4.953424657534245e-06,-5.933164645318909e-06,321.8760648326494
2006-08-18,5.022222222222222e-06,-5.971337579617838e-06,6.2613,3.0569,109718.40379988776,-100000,-1699.1290873931212,4.953424657534245e-06,-5.889538434691566e-06,-1699.2376268764003
2006-08-21,5.066666666666663e-06,-6.059801840056617e-06,6.2422,3.0426,109718.40379988776,-100000,143.5067504692188,4.9972602739725994e-06,-5.976790855946253e-06,143.3954214680113
2006-08-22,4.9124687388352955e-06,-6.02516391990076e-06,6.2731,3.0502,109718.40379988776,-100000,304.7451584617447,4.845174646522483e-06,-5.942627427847325e-06,304.632368617062
2006-08-23,4.95712754555198e-06,-5.98086124401914e-06,6.3115,3.0776,109718.40379988776,-100000,-242.07603752803152,4.889221688763596e-06,-5.8989316379366845e-06,-242.18537908658047
2006-08-24,4.985754985754986e-06,-5.98086124401914e-06,6.3388,3.0884,109718.40379988776,-100000,125.48008283698027,4.9174569722514935e-06,-5.8989316379366845e-06,125.37154353377815
2006-08-25,4.977777777777779e-06,-5.927105449398445e-06,6.2776,3.0849,109718.40379988776,-100000,-990.1465885417442,4.909589041095891e-06,-5.845912224064219e-06,-990.2529127317645
2006-08-28,5.001786352268667e-06,-6.207078711040672e-06,6.2762,3.0878,109718.40379988776,-100000,-123.78117051723892,4.933268731004712e-06,-6.122050235546965e-06,-123.89594823761634
2006-08-29,5.022222222222222e-06,-6.059801840056617e-06,6.2828,3.0977,109718.40379988776,-100000,-213.09293975226,4.953424657534245e-06,-5.976790855946253e-06,-213.20205924326135
2006-08-30,5.014199503017394e-06,-6.050167814873697e-06,6.3168,3.0883,109718.40379988776,-100000,934.3573417306328,4.945511838592497e-06,-5.967288803711044e-06,934.2473357256844
2006-08-31,4.888888888888888e-06,-5.661712668082097e-06,6.3224,3.0842,109718.40379988776,-100000,239.87104390406785,4.821917808219176e-06,-5.58415496030015e-06,239.77115154961913
2006-09-01,4.696725711218464e-06,-5.722838527909845e-06,6.3169,3.1088,109718.40379988776,-100000,-926.5646548376508,4.632387002845608e-06,-5.644443479582313e-06,-926.6682799150267
2006-09-04,4.92037931651458e-06,-6.163056876210599e-06,6.3443,3.0901,109718.40379988776,-100000,1120.5000320904896,4.852976860123969e-06,-6.078631439550178e-06,1120.3845143088936
2006-09-05,5.022222222222222e-06,-5.971337579617838e-06,6.3517,3.0953,109718.40379988776,-100000,-42.93542875090543,4.953424657534245e-06,-5.889538434691566e-06,-43.042780244471025
2006-09-06,5.022222222222222e-06,-5.971337579617838e-06,6.39,3.1099,109718.40379988776,-100000,191.1298356447628,4.953424657534245e-06,-5.889538434691566e-06,191.02287697920818
