,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap USDDKK,Open Bid_x,Open Bid_y,Open Ask_y
2014-07-21,0.22,-0.05,0.15,1.593806921675776e-06,0.22,2.4,2.65
2014-07-22,0.2,-0.05,0.15,1.1574074074074095e-06,0.2,2.4,2.65
2014-07-23,0.2,-0.08,0.12,1.8518518518518485e-06,0.2,2.4,2.65
2014-07-24,0.25,-0.08,0.12,2.8888888888888856e-06,0.25,2.33,2.58
2014-07-25,0.2,-0.08,0.12,1.8518518518518485e-06,0.2,2.3,2.55
2014-07-26,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.18,2.83
2014-07-27,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,2.18,2.83
2014-07-28,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.3,2.55
2014-07-29,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.33,2.58
2014-07-30,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,2.35,2.6
2014-07-31,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.36,2.61
2014-08-01,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.45,2.7
2014-08-02,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,2.37,2.89
2014-08-03,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,2.37,2.89
2014-08-04,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,2.4,2.65
2014-08-05,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.4,2.65
2014-08-06,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.4,2.65
2014-08-07,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.42,2.67
2014-08-08,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.45,2.7
2014-08-09,0.16,-0.1,0.1,1.4367816091953991e-06,0.16,2.43,2.63
2014-08-10,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.43,2.63
2014-08-11,0.2,-0.15,0.15,1.1574074074074095e-06,0.2,2.5,2.75
2014-08-12,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.38,2.58
2014-08-13,0.23,-0.1,0.1,2.9358626919602503e-06,0.23,2.45,2.7
2014-08-14,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.45,2.7
2014-08-15,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.45,2.7
2014-08-16,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.45,2.7
2014-08-17,0.16,-0.1,0.1,1.4367816091953991e-06,0.16,2.45,2.7
2014-08-18,0.22,-0.15,0.15,1.593806921675776e-06,0.22,2.45,2.7
2014-08-19,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.46,2.65
2014-08-20,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.46,2.71
2014-08-21,0.22,-0.1,0.1,2.7322404371584662e-06,0.22,2.5,2.75
2014-08-22,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.43,2.68
2014-08-23,0.08,-0.09,0.26,-4.629629629629625e-06,0.08,2.39,2.59
2014-08-24,0.15,-0.09,0.26,-2.6570048309178776e-06,0.15,2.39,2.59
2014-08-25,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.4,2.65
2014-08-26,0.22,-0.1,0.1,2.7322404371584662e-06,0.22,2.39,2.64
2014-08-27,0.22,-0.1,0.1,2.7322404371584662e-06,0.22,2.5,2.75
2014-08-28,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.4,2.65
2014-08-29,0.23,-0.1,0.1,2.9358626919602503e-06,0.23,2.55,2.8
2014-08-30,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.43,2.63
2014-08-31,0.15,-0.1,0.1,1.20772946859903e-06,0.15,2.43,2.63
2014-09-01,0.06,-0.15,0.15,-2.358490566037732e-06,0.06,2.5,2.75
2014-09-02,0.2,-0.09,0.11,2.083333333333329e-06,0.2,2.5,2.75
2014-09-03,0.22,-0.09,0.11,2.504553734061928e-06,0.22,2.5,2.75
2014-09-04,0.2,-0.09,0.11,2.083333333333329e-06,0.2,2.5,2.75
2014-09-05,0.22,-0.1,0.1,2.7322404371584662e-06,0.22,2.5,2.75
2014-09-06,0.13,-0.08,0.12,2.458210422812135e-07,0.13,2.45,2.98
2014-09-07,0.13,-0.08,0.12,2.458210422812135e-07,0.13,2.45,2.98
2014-09-08,0.2,-0.15,0.15,1.1574074074074095e-06,0.2,2.52,2.77
2014-09-09,0.22,-0.08,0.12,2.276867030965388e-06,0.22,2.56,2.81
2014-09-10,0.2,-0.09,0.11,2.083333333333329e-06,0.2,2.54,2.79
2014-09-11,0.2,-0.09,0.11,2.083333333333329e-06,0.2,2.5,2.75
2014-09-12,0.2,-0.09,0.11,2.083333333333329e-06,0.2,2.53,2.78
2014-09-13,0.15,-0.09,0.11,9.661835748792216e-07,0.15,2.42,2.99
2014-09-14,0.13,-0.09,0.11,4.916420845624331e-07,0.13,2.42,2.99
2014-09-15,0.2,-0.09,0.11,2.083333333333329e-06,0.2,2.51,2.76
2014-09-16,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.5,2.75
2014-09-17,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.5,2.75
2014-09-18,0.2,-0.15,0.05,3.472222222222219e-06,0.2,2.5,2.75
2014-09-19,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.45,2.7
2014-09-20,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,2.45,2.7
2014-09-21,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.45,2.7
2014-09-22,0.2,-0.15,0.05,3.472222222222219e-06,0.2,2.45,2.7
2014-09-23,0.22,-0.1,0.1,2.7322404371584662e-06,0.22,2.45,2.7
2014-09-24,0.22,-0.1,0.1,2.7322404371584662e-06,0.22,2.45,2.7
2014-09-25,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.4,2.65
2014-09-26,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.31,2.56
2014-09-27,0.13,-0.1,0.1,7.374631268436528e-07,0.13,2.2,2.45
2014-09-28,0.15,-0.1,0.1,1.20772946859903e-06,0.15,2.2,2.45
2014-09-29,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.2,2.45
2014-09-30,0.22,-0.1,0.1,2.7322404371584662e-06,0.22,2.15,2.4
2014-10-01,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.32,2.57
2014-10-02,0.17,-0.07,0.13,9.496676163342828e-07,0.17,2.3,2.55
2014-10-03,0.17,-0.05,0.15,4.748338081671429e-07,0.17,2.3,2.55
2014-10-04,0.08,-0.05,0.15,-1.8004115226337406e-06,0.08,2.2,2.4
2014-10-05,0.13,-0.05,0.15,-4.916420845624393e-07,0.13,2.2,2.4
2014-10-06,0.2,-0.05,0.15,1.1574074074074095e-06,0.2,2.35,2.6
2014-10-07,0.2,-0.05,0.15,1.1574074074074095e-06,0.2,2.3,2.55
2014-10-08,0.17,-0.07,0.13,9.496676163342828e-07,0.17,2.25,2.5
2014-10-09,0.2,-0.07,0.13,1.620370370370371e-06,0.2,2.1,2.35
2014-10-10,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.05,2.3
2014-10-11,0.13,-0.15,0.15,-4.916420845624393e-07,0.13,1.95,2.47
2014-10-12,0.13,-0.07,0.13,0.0,0.13,1.95,2.47
2014-10-13,0.17,-0.07,0.13,9.496676163342828e-07,0.17,2.01,2.26
2014-10-14,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.0,2.25
2014-10-15,0.23,-0.1,0.1,2.9358626919602503e-06,0.23,1.99,2.24
2014-10-16,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.0,2.25
2014-10-17,0.15,-0.1,0.1,1.20772946859903e-06,0.15,2.05,2.3
2014-10-18,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,1.82,2.52
2014-10-19,0.15,-0.15,0.16,-2.415458937198054e-07,0.15,1.93,2.25
2014-10-20,0.15,-0.15,0.15,0.0,0.15,2.02,2.27
2014-10-21,0.15,-0.1,0.1,1.20772946859903e-06,0.15,2.05,2.3
2014-10-22,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.0,2.25
2014-10-23,0.15,-0.1,0.1,1.20772946859903e-06,0.15,2.0,2.25
2014-10-24,0.15,-0.1,0.1,1.20772946859903e-06,0.15,1.95,2.2
2014-10-25,0.08,-0.15,0.16,-2.0576131687242766e-06,0.08,1.75,2.45
2014-10-26,0.07,-0.15,0.16,-2.3364485981308383e-06,0.07,1.9,2.24
2014-10-27,0.15,-0.2,0.15,0.0,0.15,1.72,2.47
2014-10-28,0.13,-0.15,0.05,1.966568338249751e-06,0.13,1.95,2.2
2014-10-29,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.0,2.25
2014-10-30,0.2,-0.01,0.23,-6.944444444444481e-07,0.2,1.77,2.13
2014-10-31,0.17,-0.15,0.2,-7.122507122507159e-07,0.17,1.9,2.15
2014-11-01,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,1.75,2.13
2014-11-02,0.15,-0.1,0.1,1.20772946859903e-06,0.15,1.73,2.03
2014-11-03,0.2,-0.01,0.23,-6.944444444444481e-07,0.2,1.75,2.05
2014-11-04,0.13,-0.1,0.1,7.374631268436528e-07,0.13,1.76,2.01
2014-11-05,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,1.75,2.0
2014-11-06,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,1.72,1.97
2014-11-07,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,1.8,2.05
2014-11-08,0.09,-0.1,0.1,-2.548419979612625e-07,0.09,1.83,2.25
2014-11-09,0.15,-0.1,0.1,1.20772946859903e-06,0.15,1.87,2.17
2014-11-10,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,1.98,2.23
2014-11-11,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.0,2.25
2014-11-12,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.0,2.25
2014-11-13,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,2.0,2.25
2014-11-14,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,1.95,2.2
2014-11-15,0.13,-0.1,0.1,7.374631268436528e-07,0.13,1.82,2.25
2014-11-16,0.07,-0.1,0.1,-7.788161993769502e-07,0.07,1.89,2.19
2014-11-17,0.13,-0.1,0.1,7.374631268436528e-07,0.13,1.93,2.18
2014-11-18,0.13,-0.1,0.1,7.374631268436528e-07,0.13,1.95,2.2
2014-11-19,0.13,-0.15,0.16,-7.37463126843659e-07,0.13,1.99,2.24
2014-11-20,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,1.95,2.2
2014-11-21,0.13,-0.12,0.08,1.229105211406092e-06,0.13,1.9,2.15
2014-11-22,0.07,-0.15,0.16,-2.3364485981308383e-06,0.07,1.77,2.07
2014-11-23,0.06,-0.15,0.16,-2.620545073375261e-06,0.06,1.76,2.06
2014-11-24,0.13,-0.1,0.1,7.374631268436528e-07,0.13,1.9,2.15
2014-11-25,0.13,-0.2,0.15,-4.916420845624393e-07,0.13,1.93,2.18
2014-11-26,0.17,-0.2,0.15,4.748338081671429e-07,0.17,1.95,2.2
2014-11-27,0.2,-0.23,0.12,1.8518518518518485e-06,0.2,1.95,2.2
2014-11-28,0.17,-0.23,0.12,1.1870845204178494e-06,0.17,1.95,2.2
2014-11-29,0.08,-0.07,0.13,-1.2860082304526682e-06,0.08,1.82,2.12
2014-11-30,0.07,-0.07,0.13,-1.5576323987538885e-06,0.07,1.81,2.11
2014-12-01,0.13,-0.23,0.12,2.458210422812135e-07,0.13,1.61,2.36
2014-12-02,0.16,-0.06,0.14,4.789272030651289e-07,0.16,1.9,2.15
2014-12-03,0.13,-0.23,0.12,2.458210422812135e-07,0.13,1.93,2.18
2014-12-04,0.2,-0.23,0.12,1.8518518518518485e-06,0.2,1.8,2.1
2014-12-05,0.07,-0.1,0.1,-7.788161993769502e-07,0.07,1.96,2.21
2014-12-06,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,1.73,2.43
2014-12-07,0.15,-0.1,0.1,1.20772946859903e-06,0.15,1.76,2.06
2014-12-08,0.17,-0.1,0.15,4.748338081671429e-07,0.17,1.93,2.18
2014-12-09,0.13,-0.1,0.1,7.374631268436528e-07,0.13,1.98,2.23
2014-12-10,0.27,-0.1,0.1,3.718285214348206e-06,0.27,2.03,2.28
2014-12-11,0.2,-0.1,0.15,1.1574074074074095e-06,0.2,2.05,2.3
2014-12-12,0.13,-0.1,0.15,-4.916420845624393e-07,0.13,1.95,2.2
2014-12-13,0.08,-0.1,0.15,-1.8004115226337406e-06,0.08,1.82,2.12
2014-12-14,0.15,-0.1,0.15,0.0,0.15,1.79,2.14
2014-12-15,0.17,-0.1,0.15,4.748338081671429e-07,0.17,1.81,2.1
2014-12-16,0.2,-0.06,0.14,1.388888888888884e-06,0.2,2.0,2.25
2014-12-17,0.13,-0.23,0.12,2.458210422812135e-07,0.13,2.0,2.25
2014-12-18,0.2,-0.23,0.12,1.8518518518518485e-06,0.2,2.0,2.25
2014-12-19,0.13,-0.09,0.11,4.916420845624331e-07,0.13,2.0,2.25
2014-12-20,0.08,-0.15,0.15,-1.8004115226337406e-06,0.08,1.9,2.2
2014-12-21,0.15,-0.15,0.15,0.0,0.15,1.9,2.2
2014-12-22,0.2,-0.09,0.11,2.083333333333329e-06,0.2,2.05,2.3
2014-12-23,0.2,-0.15,0.05,3.472222222222219e-06,0.2,1.81,2.1
2014-12-24,0.13,0.01,0.21,-1.966568338249757e-06,0.13,1.8,2.1
2014-12-25,0.08,0.01,0.26,-4.629629629629625e-06,0.08,1.78,2.08
2014-12-26,0.12,-0.15,0.15,-7.440476190476164e-07,0.12,1.78,2.08
2014-12-27,0.08,-0.15,0.15,-1.8004115226337406e-06,0.08,1.76,2.06
2014-12-28,0.08,-0.15,0.15,-1.8004115226337406e-06,0.08,1.72,2.02
2014-12-29,0.15,0.01,0.21,-1.4492753623188446e-06,0.15,1.9,2.2
2014-12-30,0.2,0.05,0.25,-1.1574074074074095e-06,0.2,1.8,2.1
2014-12-31,0.1,-0.1,0.1,0.0,0.1,1.81,2.1
2015-01-01,0.08,-0.1,0.1,-5.144032921810722e-07,0.08,1.87,2.07
2015-01-02,0.17,-0.1,0.1,1.6619183285849922e-06,0.17,1.87,2.07
2015-01-03,0.1,-0.15,0.16,-1.5151515151515125e-06,0.1,1.87,2.07
2015-01-04,0.08,-0.15,0.16,-2.0576131687242766e-06,0.08,1.87,2.07
2015-01-05,0.1,-0.1,0.1,0.0,0.1,1.9,2.1
2015-01-06,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,2.0,2.25
2015-01-07,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,1.95,2.2
2015-01-08,0.2,-0.1,0.1,2.3148148148148127e-06,0.2,1.87,2.07
2015-01-09,0.1,-0.12,0.08,5.050505050505052e-07,0.1,1.87,2.07
2015-01-10,0.08,-0.15,0.16,-2.0576131687242766e-06,0.08,1.87,2.07
2015-01-11,0.08,-0.15,0.16,-2.0576131687242766e-06,0.08,1.87,2.07
2015-01-12,0.17,-0.12,0.08,2.1367521367521323e-06,0.17,1.98,2.23
2015-01-13,0.17,-0.2,0.2,-7.122507122507159e-07,0.17,1.95,2.2
2015-01-14,0.17,-0.2,0.2,-7.122507122507159e-07,0.17,1.91,2.16
2015-01-15,0.07,-0.2,0.2,-3.374870197300101e-06,0.07,2.0,2.25
2015-01-16,0.18,-0.2,0.2,-4.708097928436899e-07,0.18,1.84,2.04
2015-01-17,0.08,-0.15,0.15,-1.8004115226337406e-06,0.08,1.23,1.61
2015-01-18,0.15,-0.15,0.16,-2.415458937198054e-07,0.15,1.19,1.57
2015-01-19,0.07,-0.15,0.05,5.192107995846314e-07,0.07,1.6,1.85
2015-01-20,0.18,-0.15,0.05,3.0602636534839903e-06,0.18,1.65,1.9
2015-01-21,0.2,-0.4,-0.2,9.259259259259256e-06,0.2,1.75,2.0
2015-01-22,0.07,-0.35,-0.15,5.711318795430946e-06,0.07,1.75,2.0
2015-01-23,0.07,-0.42,-0.22,7.528556593977156e-06,0.07,1.74,1.99
2015-01-24,0.12,-0.47,-0.12,5.9523809523809525e-06,0.12,1.6,1.9
2015-01-25,0.08,-0.47,-0.12,5.144032921810701e-06,0.08,1.59,1.89
2015-01-26,0.17,-0.53,-0.33,1.1870845204178538e-05,0.17,1.7,1.95
2015-01-27,0.18,-0.6,-0.4,1.3653483992467045e-05,0.18,1.66,1.91
2015-01-28,0.2,-0.45,-0.25,1.0416666666666666e-05,0.2,1.69,1.94
2015-01-29,0.07,-0.5,-0.3,9.60539979231568e-06,0.07,1.75,2.0
2015-01-30,0.18,-0.62,-0.42,1.4124293785310734e-05,0.18,1.8,2.05
2015-01-31,0.12,-0.8,-0.6,1.7857142857142855e-05,0.12,1.83,2.03
2015-02-01,0.15,-0.8,-0.6,1.8115942028985507e-05,0.15,1.62,1.96
2015-02-02,0.17,-0.8,-0.55,1.7094017094017095e-05,0.17,1.79,2.04
2015-02-03,0.18,-0.85,-0.65,1.9538606403013183e-05,0.18,1.8,2.05
2015-02-04,0.18,-0.85,-0.5,1.60075329566855e-05,0.18,1.85,2.1
2015-02-05,0.2,-1.1,-1.0,2.777777777777778e-05,0.2,1.9,2.15
2015-02-06,0.07,-1.15,-0.8,2.2585669781931467e-05,0.07,1.9,2.15
2015-02-07,0.08,-1.05,-0.7,2.006172839506173e-05,0.08,1.72,2.02
2015-02-08,0.08,-1.05,-0.7,2.006172839506173e-05,0.08,1.72,2.02
2015-02-09,0.07,-1.05,-0.7,1.998961578400831e-05,0.07,1.92,2.17
2015-02-10,0.2,-1.05,-0.7,2.0833333333333333e-05,0.2,1.93,2.18
2015-02-11,0.07,-1.15,-0.8,2.2585669781931467e-05,0.07,1.9,2.15
2015-02-12,0.2,-1.15,-0.8,2.314814814814815e-05,0.2,1.9,2.15
2015-02-13,0.2,-1.15,-0.8,2.314814814814815e-05,0.2,1.9,2.15
2015-02-14,0.12,-1.15,-0.8,2.281746031746032e-05,0.12,1.61,2.3
2015-02-15,0.06,-1.15,-0.8,2.2536687631027252e-05,0.06,1.82,2.12
2015-02-16,0.2,-1.15,-0.8,2.314814814814815e-05,0.2,1.6,2.35
2015-02-17,0.07,-1.15,-0.8,2.2585669781931467e-05,0.07,1.95,2.2
2015-02-18,0.07,-1.15,-0.8,2.2585669781931467e-05,0.07,1.93,2.18
2015-02-19,0.08,-1.15,-0.8,2.263374485596708e-05,0.08,1.7,2.0
2015-02-20,0.22,-1.15,-0.8,2.3224043715847e-05,0.22,1.95,2.2
2015-02-21,0.13,-1.15,-0.8,2.2861356932153396e-05,0.13,1.81,2.11
2015-02-22,0.15,-1.15,-0.8,2.294685990338164e-05,0.15,1.81,2.11
2015-02-23,0.17,-1.15,-0.8,2.3029439696106367e-05,0.17,1.7,2.0
2015-02-24,0.21,-1.15,-0.8,2.3186409550045917e-05,0.21,1.88,2.13
2015-02-25,0.2,-1.15,-0.8,2.314814814814815e-05,0.2,1.85,2.1
2015-02-26,0.2,-1.15,-0.8,2.314814814814815e-05,0.2,1.88,2.13
2015-02-27,0.2,-1.15,-0.8,2.314814814814815e-05,0.2,1.89,2.14
2015-02-28,0.12,-1.15,-0.8,2.281746031746032e-05,0.12,1.68,1.98
2015-03-01,0.13,-1.15,-0.8,2.2861356932153396e-05,0.13,1.58,2.23
2015-03-02,0.2,-1.0,-0.75,2.1990740740740736e-05,0.2,1.71,2.0
2015-03-03,0.17,-1.0,-0.75,2.1842355175688507e-05,0.17,1.72,1.97
2015-03-04,0.2,-1.0,-0.75,2.1990740740740736e-05,0.2,1.76,2.01
2015-03-05,0.17,-1.0,-0.75,2.1842355175688507e-05,0.17,1.53,1.78
2015-03-06,0.21,-1.0,-0.75,2.203856749311295e-05,0.21,1.41,1.66
2015-03-07,0.13,-1.0,-0.75,2.1632251720747293e-05,0.13,1.2,1.85
2015-03-08,0.1,-1.0,-0.75,2.1464646464646463e-05,0.1,1.11,1.86
2015-03-09,0.17,-1.0,-0.75,2.1842355175688507e-05,0.17,1.4,1.65
2015-03-10,0.21,-1.0,-0.75,2.203856749311295e-05,0.21,1.38,1.63
2015-03-11,0.21,-1.0,-0.75,2.203856749311295e-05,0.21,1.35,1.6
2015-03-12,0.05,-1.0,-0.75,2.116402116402116e-05,0.05,1.35,1.6
2015-03-13,0.05,-1.0,-0.75,2.116402116402116e-05,0.05,1.34,1.59
2015-03-14,0.12,-1.0,-0.75,2.1577380952380955e-05,0.12,1.2,1.85
2015-03-15,0.1,-1.0,-0.75,2.1464646464646463e-05,0.1,1.07,1.87
2015-03-16,0.12,-1.0,-0.75,2.1577380952380955e-05,0.12,1.32,1.62
2015-03-17,0.05,-1.0,-0.75,2.116402116402116e-05,0.05,1.2,1.85
2015-03-18,0.05,-1.0,-0.75,2.116402116402116e-05,0.05,1.52,1.77
2015-03-19,0.17,-1.0,-0.75,2.1842355175688507e-05,0.17,1.48,1.73
2015-03-20,0.17,-1.0,-0.75,2.1842355175688507e-05,0.17,1.54,1.79
2015-03-21,0.1,-1.0,-0.75,2.1464646464646463e-05,0.1,1.32,1.7
2015-03-22,0.1,-1.0,-0.75,2.1464646464646463e-05,0.1,1.32,1.7
2015-03-23,0.17,-0.44,-0.19,8.547008547008544e-06,0.17,1.53,1.78
2015-03-24,0.05,-0.44,-0.19,6.349206349206348e-06,0.05,1.58,1.83
2015-03-25,0.17,-0.45,-0.2,8.784425451092114e-06,0.17,1.57,1.82
2015-03-26,0.2,-0.46,-0.21,9.490740740740738e-06,0.2,1.55,1.8
2015-03-27,0.2,-0.46,-0.21,9.490740740740738e-06,0.2,1.53,1.78
2015-03-28,0.12,-0.44,-0.19,7.688492063492064e-06,0.12,1.29,1.59
2015-03-29,0.12,-0.44,-0.19,7.688492063492064e-06,0.12,1.29,1.59
2015-03-30,0.17,-0.44,-0.19,8.547008547008544e-06,0.17,1.36,1.65
2015-03-31,0.2,-0.45,-0.2,9.259259259259256e-06,0.2,1.46,1.71
2015-04-01,0.2,-0.45,-0.2,9.259259259259256e-06,0.2,1.5,1.75
2015-04-02,0.17,-0.45,-0.2,8.784425451092114e-06,0.17,1.48,1.73
2015-04-03,0.08,-0.45,-0.2,7.201646090534981e-06,0.08,1.43,1.65
2015-04-04,0.12,-0.45,-0.2,7.936507936507936e-06,0.12,1.36,1.66
2015-04-05,0.15,-0.45,-0.2,8.454106280193234e-06,0.15,1.16,1.91
2015-04-06,0.17,-0.45,-0.2,8.784425451092114e-06,0.17,1.35,1.65
2015-04-07,0.08,-0.45,-0.2,7.201646090534981e-06,0.08,1.16,1.91
2015-04-08,0.17,-0.45,-0.2,8.784425451092114e-06,0.17,1.43,1.68
2015-04-09,0.2,-0.37,-0.27,1.0879629629629628e-05,0.2,1.43,1.68
2015-04-10,0.17,-0.37,-0.27,1.0446343779677114e-05,0.17,1.43,1.68
2015-04-11,0.13,-0.37,-0.27,9.832841691248773e-06,0.13,1.19,1.89
2015-04-12,0.12,-0.37,-0.27,9.67261904761905e-06,0.12,1.27,1.57
2015-04-13,0.17,-0.37,-0.27,1.0446343779677114e-05,0.17,1.39,1.64
2015-04-14,0.17,-0.38,-0.28,1.0683760683760682e-05,0.17,1.41,1.66
2015-04-15,0.2,-0.38,-0.28,1.1111111111111112e-05,0.2,1.4,1.65
2015-04-16,0.17,-0.54,-0.44,1.4482431149097814e-05,0.17,1.4,1.65
2015-04-17,0.17,-0.55,-0.45,1.4719848053181384e-05,0.17,1.41,1.66
2015-04-18,0.12,-0.55,-0.45,1.4136904761904762e-05,0.12,1.32,1.7
2015-04-19,0.15,-0.55,-0.45,1.4492753623188402e-05,0.15,1.33,1.63
2015-04-20,0.17,-0.55,-0.45,1.4719848053181384e-05,0.17,1.43,1.65
2015-04-21,0.18,-0.56,-0.46,1.5065913370998117e-05,0.18,1.46,1.71
2015-04-22,0.18,-0.56,-0.46,1.5065913370998117e-05,0.18,1.45,1.7
2015-04-23,0.2,-0.56,-0.46,1.5277777777777777e-05,0.2,1.41,1.66
2015-04-24,0.05,-0.56,-0.46,1.349206349206349e-05,0.05,1.37,1.62
2015-04-25,0.13,-0.56,-0.46,1.4503441494591934e-05,0.13,1.17,1.87
2015-04-26,0.13,-0.56,-0.46,1.4503441494591934e-05,0.13,1.17,1.87
2015-04-27,0.1,-0.56,-0.46,1.414141414141414e-05,0.1,1.37,1.62
2015-04-28,0.2,-0.57,-0.47,1.550925925925926e-05,0.2,1.4,1.65
2015-04-29,0.2,-0.57,-0.47,1.550925925925926e-05,0.2,1.37,1.62
2015-04-30,0.2,-0.57,-0.47,1.550925925925926e-05,0.2,1.44,1.69
2015-05-01,0.12,-0.57,-0.47,1.4632936507936507e-05,0.12,1.19,1.49
2015-05-02,0.12,-0.57,-0.47,1.4632936507936507e-05,0.12,1.24,1.54
2015-05-03,0.06,-0.57,-0.47,1.388888888888889e-05,0.06,1.07,1.37
2015-05-04,0.14,-0.57,-0.47,1.4863547758284604e-05,0.14,1.3,1.55
2015-05-05,0.2,-0.57,-0.47,1.550925925925926e-05,0.2,1.25,1.5
2015-05-06,0.14,-0.57,-0.47,1.4863547758284604e-05,0.14,1.22,1.47
2015-05-07,0.15,-0.55,-0.45,1.4492753623188402e-05,0.15,1.25,1.5
2015-05-08,0.2,-0.54,-0.44,1.4814814814814812e-05,0.2,1.23,1.48
2015-05-09,0.12,-0.54,-0.44,1.388888888888889e-05,0.12,1.01,1.31
2015-05-10,0.15,-0.54,-0.44,1.4251207729468597e-05,0.15,0.97,1.27
2015-05-11,0.15,-0.54,-0.44,1.4251207729468597e-05,0.15,0.77,1.52
2015-05-12,0.2,-0.54,-0.44,1.4814814814814812e-05,0.2,0.98,1.28
2015-05-13,0.13,-0.53,-0.43,1.3765978367748277e-05,0.13,1.41,1.61
2015-05-14,0.05,-0.53,-0.43,1.2698412698412697e-05,0.05,1.4,1.6
2015-05-15,0.15,-0.53,-0.43,1.400966183574879e-05,0.15,1.44,1.65
2015-05-16,0.12,-0.53,-0.43,1.3640873015873018e-05,0.12,1.4,1.6
2015-05-17,0.15,-0.53,-0.43,1.400966183574879e-05,0.15,1.4,1.6
2015-05-18,0.17,-0.53,-0.43,1.4245014245014244e-05,0.17,0.91,1.21
2015-05-19,0.18,-0.53,-0.43,1.435969868173258e-05,0.18,1.05,1.3
2015-05-20,0.18,-0.53,-0.43,1.435969868173258e-05,0.18,1.08,1.33
2015-05-21,0.18,-0.53,-0.43,1.435969868173258e-05,0.18,1.15,1.4
2015-05-22,0.18,-0.51,-0.41,1.3888888888888884e-05,0.18,1.2,1.45
2015-05-23,0.1,-0.53,-0.43,1.3383838383838384e-05,0.1,1.35,1.65
2015-05-24,0.12,-0.53,-0.43,1.3640873015873018e-05,0.12,1.36,1.66
2015-05-25,0.2,-0.53,-0.43,1.4583333333333331e-05,0.2,1.09,1.39
2015-05-26,0.1,-0.53,-0.43,1.3383838383838384e-05,0.1,1.2,1.45
2015-05-27,0.18,-0.54,-0.44,1.4595103578154424e-05,0.18,1.28,1.53
2015-05-28,0.2,-0.55,-0.45,1.5046296296296297e-05,0.2,1.24,1.49
2015-05-29,0.18,-0.55,-0.45,1.483050847457627e-05,0.18,1.05,1.35
2015-05-30,0.12,-0.55,-0.45,1.4136904761904762e-05,0.12,1.04,1.34
2015-05-31,0.15,-0.55,-0.45,1.4492753623188402e-05,0.15,1.04,1.34
2015-06-01,0.18,-0.55,-0.45,1.483050847457627e-05,0.18,1.1,1.35
2015-06-02,0.15,-0.55,-0.45,1.4492753623188402e-05,0.15,1.4,1.6
