,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap USDNOK,Open Bid_x,Open Bid_y,Open Ask_y
2005-04-15,2.8,1.79,1.99,5.921052631578944e-06,2.8,5.75,6.0
2005-04-16,2.77,1.73,1.99,5.747126436781608e-06,2.77,5.8,6.2
2005-04-17,2.77,1.73,1.99,5.747126436781608e-06,2.77,5.8,6.2
2005-04-18,2.73,1.69,2.04,5.13851653261841e-06,2.73,5.75,6.08
2005-04-19,2.72,1.69,2.04,5.0776583034647565e-06,2.72,6.05,6.25
2005-04-20,2.76,1.71,2.01,5.540780141843973e-06,2.76,5.91,6.21
2005-04-21,2.8,1.83,2.03,5.628654970760233e-06,2.8,6.06,6.26
2005-04-22,2.84,1.8,2.0,6.076388888888889e-06,2.84,5.82,6.04
2005-04-23,2.86,1.76,2.04,5.90097869890616e-06,2.86,5.77,5.99
2005-04-24,2.86,1.76,2.04,5.90097869890616e-06,2.86,5.77,5.99
2005-04-25,2.9,1.78,2.13,5.484330484330484e-06,2.9,5.75,5.95
2005-04-26,2.9,1.81,2.01,6.339031339031341e-06,2.9,5.75,5.9
2005-04-27,2.95,1.76,2.05,6.329113924050637e-06,2.95,5.6,5.9
2005-04-28,2.99,1.73,2.01,6.822612085769983e-06,2.99,5.35,5.6
2005-04-29,3.01,1.68,1.97,7.20421169298975e-06,3.01,5.4,5.59
2005-04-30,3.01,1.73,1.99,7.06566916043225e-06,3.01,5.3,5.7
2005-05-01,3.01,1.73,1.99,7.06566916043225e-06,3.01,5.3,5.7
2005-05-02,3.03,1.68,1.97,7.306313757926659e-06,3.03,5.4,5.6
2005-05-03,2.98,1.7,1.98,6.9793411501954205e-06,2.98,5.23,5.63
2005-05-04,3.01,1.72,1.96,7.273482959268496e-06,3.01,5.39,5.59
2005-05-05,2.97,1.7,1.93,7.276798208788135e-06,2.97,5.35,5.55
2005-05-06,2.94,1.51,1.77,8.248730964467004e-06,2.94,5.38,5.58
2005-05-07,2.99,1.68,1.92,7.449178501810082e-06,2.99,5.45,5.85
2005-05-08,2.99,1.68,1.92,7.449178501810082e-06,2.99,5.45,5.85
2005-05-09,3.02,1.53,1.81,8.360972913211716e-06,3.02,5.4,5.6
2005-05-10,2.98,1.58,1.87,7.747068676716915e-06,2.98,5.4,5.55
2005-05-11,2.96,1.66,1.95,7.084736251402915e-06,2.96,5.44,5.64
2005-05-12,2.98,1.71,1.99,6.909547738693465e-06,2.98,5.44,5.64
2005-05-13,2.95,1.73,2.01,6.610407876230663e-06,2.95,5.43,5.63
2005-05-14,2.98,1.74,2.0,6.839754327191512e-06,2.98,5.25,5.65
2005-05-15,2.98,1.74,2.0,6.839754327191512e-06,2.98,5.25,5.65
2005-05-16,2.93,1.74,2.02,6.432004523607577e-06,2.93,5.4,5.6
2005-05-17,2.95,1.73,2.02,6.540084388185654e-06,2.95,5.45,5.6
2005-05-18,3.0,1.74,2.02,6.805555555555556e-06,3.0,5.4,5.6
2005-05-19,2.98,1.78,1.98,6.9793411501954205e-06,2.98,5.4,5.6
2005-05-20,2.98,1.55,1.83,8.026242322724734e-06,2.98,5.4,5.55
2005-05-21,2.96,1.71,1.97,6.944444444444448e-06,2.96,5.3,5.55
2005-05-22,2.96,1.75,1.95,7.084736251402915e-06,2.96,5.3,5.55
2005-05-23,2.96,1.7,1.96,7.01459034792368e-06,2.96,5.25,5.55
2005-05-24,2.98,1.76,1.96,7.118927973199329e-06,2.98,5.3,5.55
2005-05-25,2.95,1.77,1.97,6.891701828410692e-06,2.95,5.3,5.45
2005-05-26,2.99,1.75,1.95,7.240323029796714e-06,2.99,5.35,5.55
2005-05-27,2.98,1.75,1.95,7.188721384701283e-06,2.98,5.35,5.55
2005-05-28,3.01,1.68,1.94,7.412025491825989e-06,3.01,5.48,5.63
2005-05-29,3.01,1.76,1.96,7.273482959268496e-06,3.01,5.48,5.63
2005-05-30,2.95,1.67,1.95,7.032348804500703e-06,2.95,5.36,5.56
2005-05-31,3.01,1.67,1.95,7.342754225547242e-06,3.01,5.35,5.5
2005-06-01,3.0,1.77,1.97,7.15277777777778e-06,3.0,5.38,5.58
2005-06-02,3.01,1.75,1.95,7.342754225547242e-06,3.01,5.3,5.5
2005-06-03,2.97,1.73,1.93,7.276798208788135e-06,2.97,5.36,5.56
2005-06-04,3.0,1.69,1.95,7.291666666666666e-06,3.0,5.43,5.63
2005-06-05,2.97,1.73,1.93,7.276798208788135e-06,2.97,5.43,5.63
2005-06-06,3.01,1.75,1.95,7.342754225547242e-06,3.01,5.42,5.65
2005-06-07,2.98,1.78,1.98,6.9793411501954205e-06,2.98,5.4,5.56
2005-06-08,2.98,1.75,1.95,7.188721384701283e-06,2.98,5.41,5.55
2005-06-09,2.98,1.78,1.98,6.9793411501954205e-06,2.98,5.3,5.5
2005-06-10,2.95,1.67,2.0,6.6807313642756695e-06,2.95,5.36,5.56
2005-06-11,2.97,1.72,1.99,6.8569829275118935e-06,2.97,5.24,5.62
2005-06-12,2.97,1.72,1.99,6.8569829275118935e-06,2.97,5.24,5.62
2005-06-13,2.95,1.78,1.98,6.821378340365684e-06,2.95,5.4,5.6
2005-06-14,2.99,1.76,1.96,7.170704539125593e-06,2.99,5.33,5.53
2005-06-15,3.0,1.8,2.0,6.944444444444445e-06,3.0,5.33,5.53
2005-06-16,3.0,1.75,1.95,7.291666666666666e-06,3.0,5.35,5.55
2005-06-17,3.01,1.75,1.95,7.342754225547242e-06,3.01,5.35,5.55
2005-06-18,3.02,1.77,1.87,7.946379215035927e-06,3.02,5.2,5.58
2005-06-19,3.02,1.77,1.87,7.946379215035927e-06,3.02,5.2,5.58
2005-06-20,3.03,1.73,1.93,7.5820237110559666e-06,3.03,5.3,5.5
2005-06-21,3.05,1.75,1.95,7.54458161865569e-06,3.05,5.25,5.45
2005-06-22,3.12,1.77,1.97,7.753505933117587e-06,3.12,5.22,5.42
2005-06-23,3.2,1.82,2.02,7.804232804232804e-06,3.2,5.25,5.45
2005-06-24,3.22,1.77,1.97,8.228014744602425e-06,3.22,5.25,5.41
2005-06-25,3.25,1.79,2.05,7.84313725490196e-06,3.25,5.0,5.4
2005-06-26,3.25,1.79,2.05,7.84313725490196e-06,3.25,5.0,5.4
2005-06-27,3.27,1.8,2.0,8.261774655217274e-06,3.27,5.0,5.2
2005-06-28,3.21,1.83,2.03,7.785695434151493e-06,3.21,5.0,5.2
2005-06-29,3.26,1.85,2.05,7.889932185706834e-06,3.26,4.9,5.18
2005-06-30,3.22,1.87,2.07,7.569773565034231e-06,3.22,4.85,5.1
2005-07-01,3.3,1.95,2.15,7.428940568475454e-06,3.3,4.87,5.07
2005-07-02,3.25,1.89,2.15,7.1895424836601305e-06,3.25,4.79,5.17
2005-07-03,3.26,1.89,2.15,7.237871674491392e-06,3.26,4.79,5.17
2005-07-04,3.24,1.89,2.22,6.6823899371069176e-06,3.24,4.81,5.05
2005-07-05,3.22,1.89,2.23,6.5165876777251225e-06,3.22,4.81,5.05
2005-07-06,3.23,1.89,2.22,6.6325190438665615e-06,3.23,4.89,5.1
2005-07-07,3.22,1.97,2.17,6.91153238546604e-06,3.22,4.86,5.06
2005-07-08,3.2,1.97,2.17,6.812169312169313e-06,3.2,4.86,5.06
2005-07-09,3.26,1.92,2.18,7.042253521126757e-06,3.26,4.85,5.05
2005-07-10,3.22,1.92,2.18,6.845708267509218e-06,3.22,4.85,5.05
2005-07-11,3.24,1.88,2.21,6.7479035639413e-06,3.24,4.86,5.05
2005-07-12,3.25,1.95,2.15,7.1895424836601305e-06,3.25,4.85,5.05
2005-07-13,3.22,1.85,2.19,6.7798841495524e-06,3.22,4.86,5.07
2005-07-14,3.21,1.93,2.13,7.125890736342042e-06,3.21,4.91,5.1
2005-07-15,3.26,1.86,2.19,6.977047470005215e-06,3.26,4.85,5.05
2005-07-16,3.23,1.9,2.15,7.092198581560287e-06,3.23,4.85,5.23
2005-07-17,3.26,1.9,2.15,7.237871674491392e-06,3.26,4.85,5.23
2005-07-18,3.2,1.87,2.2,6.613756613756615e-06,3.2,4.86,5.06
2005-07-19,3.22,1.95,2.15,7.043180621379677e-06,3.22,4.8,5.05
2005-07-20,3.21,1.97,2.17,6.861968857218264e-06,3.21,4.9,5.05
2005-07-21,3.22,1.86,2.19,6.7798841495524e-06,3.22,4.86,5.06
2005-07-22,3.27,1.88,2.22,6.830601092896171e-06,3.27,4.85,5.05
2005-07-23,3.24,1.89,2.16,7.075471698113209e-06,3.24,4.69,5.07
2005-07-24,3.24,1.89,2.16,7.075471698113209e-06,3.24,4.69,5.07
2005-07-25,3.28,1.98,2.18,7.139148494288677e-06,3.28,4.74,4.94
2005-07-26,3.23,1.88,2.22,6.6325190438665615e-06,3.23,4.74,4.94
2005-07-27,3.26,1.97,2.17,7.107459572248306e-06,3.26,4.69,4.99
2005-07-28,3.24,1.86,2.18,6.944444444444445e-06,3.24,4.56,4.76
2005-07-29,3.31,1.9,2.23,6.960556844547566e-06,3.31,4.57,4.77
2005-07-30,3.32,1.9,2.18,7.330246913580249e-06,3.32,4.6,4.8
2005-07-31,3.32,1.9,2.18,7.330246913580249e-06,3.32,4.6,4.8
2005-08-01,3.32,1.98,2.08,7.973251028806586e-06,3.32,4.61,4.8
2005-08-02,3.37,1.93,2.13,7.882023900330538e-06,3.37,4.62,4.82
2005-08-03,3.38,1.94,2.11,8.054287163876206e-06,3.38,4.61,4.81
2005-08-04,3.44,1.96,2.16,8.008008008008006e-06,3.44,4.61,4.8
2005-08-05,3.45,1.84,2.18,7.927590511860175e-06,3.45,4.65,4.78
2005-08-06,3.48,1.88,2.14,8.308531746031748e-06,3.48,4.63,4.83
2005-08-07,3.45,1.96,2.11,8.364544319600503e-06,3.45,4.63,4.83
2005-08-08,3.46,1.81,2.15,8.158943697060287e-06,3.46,4.62,4.82
2005-08-09,3.45,1.94,2.14,8.177278401997504e-06,3.45,4.63,4.83
2005-08-10,3.47,1.93,2.13,8.327119065374102e-06,3.47,4.65,4.85
2005-08-11,3.45,1.92,2.12,8.302122347066168e-06,3.45,4.65,4.83
2005-08-12,3.48,1.78,2.12,8.432539682539684e-06,3.48,4.65,4.83
2005-08-13,3.49,1.94,2.09,8.661222469685722e-06,3.49,4.63,4.83
2005-08-14,3.45,1.94,2.09,8.489388264669166e-06,3.45,4.63,4.83
2005-08-15,3.43,1.8,2.14,8.088788562829192e-06,3.43,4.63,4.83
2005-08-16,3.42,1.85,2.19,7.73001508295626e-06,3.42,4.65,4.82
2005-08-17,3.45,1.85,2.14,8.177278401997504e-06,3.45,4.7,4.9
2005-08-18,3.45,1.83,2.17,7.99001248439451e-06,3.45,4.7,4.9
2005-08-19,3.49,1.9,2.1,8.599356594902254e-06,3.49,4.66,4.85
2005-08-20,3.48,1.91,2.16,8.184523809523812e-06,3.48,4.56,4.96
2005-08-21,3.47,1.91,2.16,8.14069102659707e-06,3.47,4.56,4.96
2005-08-22,3.45,1.93,2.13,8.239700374531837e-06,3.45,4.62,4.82
2005-08-23,3.47,1.92,2.12,8.389261744966446e-06,3.47,4.63,4.8
2005-08-24,3.51,1.84,2.17,8.253264350825327e-06,3.51,4.61,4.75
2005-08-25,3.46,1.84,2.15,8.158943697060287e-06,3.46,4.6,4.75
2005-08-26,3.52,1.82,2.16,8.357915437561453e-06,3.52,4.6,4.76
2005-08-27,3.51,1.82,2.08,8.807588075880758e-06,3.51,4.48,4.88
2005-08-28,3.51,1.82,2.08,8.807588075880758e-06,3.51,4.48,4.88
2005-08-29,3.53,1.9,2.1,8.768702477311745e-06,3.53,4.56,4.76
2005-08-30,3.47,1.81,2.15,8.202833706189414e-06,3.47,4.53,4.68
2005-08-31,3.51,1.82,2.16,8.314855875831486e-06,3.51,4.5,4.7
2005-09-01,3.46,1.9,2.1,8.470353761833582e-06,3.46,4.48,4.63
2005-09-02,3.49,1.76,2.11,8.537490720118784e-06,3.49,4.45,4.57
2005-09-03,3.5,1.77,2.04,9.012345679012346e-06,3.5,4.43,4.61
2005-09-04,3.5,1.77,2.04,9.012345679012346e-06,3.5,4.36,4.75
2005-09-05,3.5,1.8,2.14,8.39506172839506e-06,3.5,4.4,4.6
2005-09-06,3.46,1.82,2.17,8.034379671150974e-06,3.46,4.47,4.57
2005-09-07,3.51,1.82,2.16,8.314855875831486e-06,3.51,4.46,4.57
2005-09-08,3.52,1.86,2.2,8.112094395280234e-06,3.52,4.41,4.59
2005-09-09,3.54,1.91,2.11,8.7493881546745e-06,3.54,4.43,4.63
2005-09-10,3.58,1.81,2.07,9.1581756428918e-06,3.58,4.33,4.71
2005-09-11,3.58,1.81,2.07,9.1581756428918e-06,3.58,4.33,4.71
2005-09-12,3.53,1.82,2.11,8.707382879568308e-06,3.53,4.45,4.55
2005-09-13,3.59,1.92,2.12,8.896151053013797e-06,3.59,4.4,4.6
2005-09-14,3.62,1.9,2.1,9.139009139009138e-06,3.62,4.4,4.59
2005-09-15,3.69,1.93,2.13,9.239516702203268e-06,3.69,4.38,4.57
2005-09-16,3.69,1.95,2.15,9.121061359867328e-06,3.69,4.42,4.6
2005-09-17,3.71,1.94,2.04,9.849020995517813e-06,3.71,4.32,4.72
2005-09-18,3.68,1.89,2.09,9.437321937321936e-06,3.68,4.32,4.72
2005-09-19,3.72,1.9,2.17,9.12193973634652e-06,3.72,4.41,4.6
2005-09-20,3.69,1.93,2.13,9.239516702203268e-06,3.69,4.41,4.6
2005-09-21,3.68,1.9,2.1,9.377967711301042e-06,3.68,4.41,4.58
2005-09-22,3.76,1.93,2.13,9.512138188608776e-06,3.76,4.39,4.55
2005-09-23,3.74,1.89,2.23,8.849038912330051e-06,3.74,4.31,4.51
2005-09-24,3.78,1.96,2.11,9.704788470478844e-06,3.78,4.37,4.76
2005-09-25,3.78,1.93,2.13,9.588563458856344e-06,3.78,4.37,4.76
2005-09-26,3.74,1.97,2.17,9.200656352555089e-06,3.74,4.35,4.55
2005-09-27,3.73,1.9,2.24,8.750293634014565e-06,3.73,4.36,4.55
2005-09-28,3.76,2.0,2.2,9.103641456582632e-06,3.76,4.38,4.58
2005-09-29,3.73,1.98,2.18,9.102654451491662e-06,3.73,4.41,4.61
2005-09-30,3.71,1.99,2.21,8.846426043878275e-06,3.71,4.43,4.63
2005-10-01,3.76,2.02,2.28,8.636788048552754e-06,3.76,4.45,4.6
2005-10-02,3.75,2.02,2.28,8.596491228070176e-06,3.75,4.45,4.6
2005-10-03,3.71,2.05,2.25,8.610521349374854e-06,3.71,4.46,4.57
2005-10-04,3.71,2.03,2.23,8.728473696626564e-06,3.71,4.46,4.58
2005-10-05,3.75,2.2,2.45,7.602339181286548e-06,3.75,4.4,4.6
2005-10-06,3.72,2.19,2.44,7.532956685499059e-06,3.72,4.45,4.57
2005-10-07,3.74,2.12,2.32,8.321612751992503e-06,3.74,4.44,4.59
2005-10-08,3.74,2.18,2.43,7.676980778246599e-06,3.74,4.45,4.6
2005-10-09,3.74,2.18,2.43,7.676980778246599e-06,3.74,4.45,4.6
2005-10-10,3.73,2.06,2.38,7.928118393234675e-06,3.73,4.4,4.6
2005-10-11,3.75,2.12,2.32,8.362573099415205e-06,3.75,4.43,4.62
2005-10-12,3.71,2.08,2.28,8.433592828497288e-06,3.71,4.46,4.56
2005-10-13,3.72,2.05,2.25,8.651129943502827e-06,3.72,4.41,4.6
2005-10-14,3.72,2.03,2.23,8.76883239171375e-06,3.72,4.46,4.56
2005-10-15,3.76,1.92,2.2,9.103641456582632e-06,3.76,4.44,4.59
2005-10-16,3.76,1.92,2.2,9.103641456582632e-06,3.76,4.44,4.59
2005-10-17,3.71,1.97,2.17,9.082330738381697e-06,3.71,4.45,4.65
2005-10-18,3.71,1.94,2.27,8.492569002123143e-06,3.71,4.46,4.66
2005-10-19,3.73,2.0,2.2,8.985200845665961e-06,3.73,4.41,4.6
2005-10-20,3.75,1.86,2.19,9.12280701754386e-06,3.75,4.4,4.61
2005-10-21,3.83,2.05,2.2,9.37428111341155e-06,3.83,4.4,4.6
2005-10-22,3.87,2.05,2.2,9.525439196897103e-06,3.87,4.45,4.84
2005-10-23,3.87,2.05,2.2,9.525439196897103e-06,3.87,4.45,4.84
2005-10-24,3.85,2.05,2.2,9.450171821305838e-06,3.85,4.4,4.61
2005-10-25,3.89,2.08,2.23,9.429675073846855e-06,3.89,4.43,4.63
2005-10-26,3.93,2.08,2.23,9.57854406130268e-06,3.93,4.41,4.62
2005-10-27,3.96,2.08,2.23,9.688620071684588e-06,3.96,4.4,4.6
2005-10-28,4.0,2.08,2.23,9.833333333333331e-06,4.0,4.4,4.61
2005-10-29,4.0,2.1,2.25,9.722222222222224e-06,4.0,4.36,4.75
2005-10-30,3.96,2.1,2.25,9.576612903225806e-06,3.96,4.36,4.75
2005-10-31,4.02,2.1,2.25,9.794156706507305e-06,4.02,4.4,4.6
2005-11-01,4.03,2.1,2.25,9.82990943229512e-06,4.03,4.4,4.79
2005-11-02,3.96,2.15,2.3,9.296594982078854e-06,3.96,4.45,4.59
2005-11-03,3.97,2.15,2.35,9.054325955734407e-06,3.97,4.44,4.65
2005-11-04,4.01,2.2,2.35,9.20381459303615e-06,4.01,4.45,4.6
2005-11-05,4.0,2.2,2.35,9.166666666666665e-06,4.0,4.37,4.76
2005-11-06,4.0,2.2,2.35,9.166666666666665e-06,4.0,4.37,4.76
2005-11-07,3.97,2.2,2.35,9.054325955734407e-06,3.97,4.45,4.64
2005-11-08,3.97,2.2,2.35,9.054325955734407e-06,3.97,4.42,4.63
2005-11-09,3.97,2.25,2.4,8.774871450927792e-06,3.97,4.42,4.63
2005-11-10,3.97,2.25,2.51,8.160071540353234e-06,3.97,4.42,4.63
2005-11-11,3.97,2.3,2.45,8.495416946121171e-06,3.97,4.45,4.6
2005-11-12,4.0,2.23,2.49,8.388888888888886e-06,4.0,4.45,4.6
2005-11-13,3.98,2.28,2.48,8.366800535475236e-06,3.98,4.45,4.6
2005-11-14,3.96,2.24,2.57,7.784498207885305e-06,3.96,4.42,4.62
2005-11-15,3.97,2.3,2.45,8.495416946121171e-06,3.97,4.41,4.62
2005-11-16,3.96,2.28,2.48,8.28853046594982e-06,3.96,4.5,4.65
2005-11-17,3.94,2.27,2.42,8.547008547008544e-06,3.94,4.41,4.62
2005-11-18,4.01,2.27,2.42,8.815701929474383e-06,4.01,4.41,4.62
2005-11-19,3.99,2.25,2.4,8.85103540414162e-06,3.99,4.35,4.74
2005-11-20,3.98,2.25,2.4,8.813029897367248e-06,3.98,4.35,4.74
2005-11-21,3.99,2.25,2.4,8.85103540414162e-06,3.99,4.4,4.61
2005-11-22,4.0,2.25,2.4,8.88888888888889e-06,4.0,4.43,4.63
2005-11-23,4.0,2.23,2.38,9.000000000000002e-06,4.0,4.41,4.61
2005-11-24,3.98,2.23,2.38,8.924587237840254e-06,3.98,4.4,4.61
2005-11-25,3.97,2.2,2.35,9.054325955734407e-06,3.97,4.42,4.61
2005-11-26,4.0,2.2,2.35,9.166666666666665e-06,4.0,4.34,4.72
2005-11-27,4.0,2.2,2.35,9.166666666666665e-06,4.0,4.34,4.72
2005-11-28,4.0,2.2,2.35,9.166666666666665e-06,4.0,4.4,4.61
2005-11-29,4.0,2.23,2.38,9.000000000000002e-06,4.0,4.4,4.61
2005-11-30,3.98,2.23,2.38,8.924587237840254e-06,3.98,4.4,4.61
2005-12-01,3.98,2.23,2.38,8.924587237840254e-06,3.98,4.4,4.61
2005-12-02,4.06,2.23,2.38,9.22266139657444e-06,4.06,4.44,4.62
2005-12-03,4.08,2.23,2.38,9.295713035870518e-06,4.08,4.45,4.6
2005-12-04,4.08,2.23,2.38,9.295713035870518e-06,4.08,4.45,4.6
2005-12-05,4.07,2.23,2.38,9.25925925925926e-06,4.07,4.4,4.61
2005-12-06,4.09,2.08,2.41,9.1683038637852e-06,4.09,4.4,4.61
2005-12-07,4.17,2.23,2.48,9.080163335482485e-06,4.17,4.4,4.6
2005-12-08,4.22,2.28,2.48,9.259259259259256e-06,4.22,4.41,4.6
2005-12-09,4.22,2.23,2.38,9.791400595998297e-06,4.22,4.41,4.6
2005-12-10,4.24,2.23,2.38,9.860050890585246e-06,4.24,4.38,4.53
2005-12-11,4.24,2.23,2.38,9.860050890585246e-06,4.24,4.38,4.53
2005-12-12,4.18,2.23,2.38,9.652509652509651e-06,4.18,4.4,4.61
2005-12-13,4.22,2.23,2.38,9.791400595998297e-06,4.22,4.25,4.55
2005-12-14,4.3,2.23,2.38,1.0062893081761008e-05,4.3,4.35,4.55
2005-12-15,4.25,2.23,2.38,9.894179894179894e-06,4.25,4.39,4.58
2005-12-16,4.29,2.23,2.38,1.0029405587061542e-05,4.29,4.4,4.55
2005-12-17,4.29,2.25,2.4,9.924385633270322e-06,4.29,4.41,4.56
2005-12-18,4.29,2.25,2.4,9.924385633270322e-06,4.29,4.41,4.56
2005-12-19,4.29,2.25,2.4,9.924385633270322e-06,4.29,4.37,4.57
2005-12-20,4.19,2.25,2.4,9.580389638193109e-06,4.19,4.5,4.65
2005-12-21,4.29,2.25,2.4,9.924385633270322e-06,4.29,4.43,4.63
2005-12-22,4.29,2.25,2.4,9.924385633270322e-06,4.29,4.41,4.6
2005-12-23,4.29,2.25,2.4,9.924385633270322e-06,4.29,4.41,4.6
2005-12-24,4.29,2.28,2.43,9.766855702583492e-06,4.29,4.45,4.6
2005-12-25,4.3,2.28,2.43,9.80083857442348e-06,4.3,4.45,4.6
2005-12-26,4.33,2.28,2.43,9.902022097144048e-06,4.33,4.45,4.6
2005-12-27,4.43,2.21,2.47,1.002660118682218e-05,4.43,4.3,4.5
2005-12-28,4.43,2.23,2.38,1.0487006343359936e-05,4.43,4.31,4.5
2005-12-29,4.44,2.27,2.42,1.031454248366013e-05,4.44,4.39,4.59
2005-12-30,4.21,2.27,2.42,9.543612710599274e-06,4.21,4.41,4.6
2005-12-31,4.31,2.27,2.42,9.887005649717512e-06,4.31,4.43,4.58
2006-01-01,4.31,2.27,2.42,9.887005649717512e-06,4.31,4.43,4.58
2006-01-02,4.3,2.27,2.42,9.853249475890989e-06,4.3,4.41,4.6
2006-01-03,4.3,2.1,2.35,1.022012578616352e-05,4.3,4.41,4.6
2006-01-04,4.3,2.27,2.42,9.853249475890989e-06,4.3,4.41,4.6
2006-01-05,4.31,2.27,2.42,9.887005649717512e-06,4.31,4.5,4.65
2006-01-06,4.3,2.27,2.42,9.853249475890989e-06,4.3,4.38,4.58
2006-01-07,4.31,2.3,2.45,9.730069052102949e-06,4.31,4.4,4.6
2006-01-08,4.3,2.3,2.45,9.696016771488468e-06,4.3,4.4,4.6
2006-01-09,4.3,2.3,2.45,9.696016771488468e-06,4.3,4.37,4.58
2006-01-10,4.29,2.26,2.41,9.871875656374709e-06,4.29,4.35,4.57
2006-01-11,4.3,2.2,2.35,1.022012578616352e-05,4.3,4.35,4.55
2006-01-12,4.3,2.13,2.39,1.0010482180293498e-05,4.3,4.4,4.6
2006-01-13,4.3,2.2,2.35,1.022012578616352e-05,4.3,4.44,4.58
2006-01-14,4.3,2.2,2.35,1.022012578616352e-05,4.3,4.42,4.62
2006-01-15,4.3,2.2,2.35,1.022012578616352e-05,4.3,4.42,4.62
2006-01-16,4.31,2.2,2.35,1.0253191044151497e-05,4.31,4.36,4.56
2006-01-17,4.3,2.2,2.35,1.022012578616352e-05,4.3,4.35,4.56
2006-01-18,4.3,2.13,2.38,1.0062893081761008e-05,4.3,4.35,4.55
2006-01-19,4.3,2.13,2.39,1.0010482180293498e-05,4.3,4.31,4.57
2006-01-20,4.3,2.17,2.37,1.011530398322851e-05,4.3,4.4,4.57
2006-01-21,4.3,2.18,2.44,9.748427672955976e-06,4.3,4.43,4.58
2006-01-22,4.3,2.18,2.44,9.748427672955976e-06,4.3,4.43,4.63
2006-01-23,4.3,2.17,2.42,9.853249475890989e-06,4.3,4.41,4.6
2006-01-24,4.37,2.17,2.43,1.0035174839644112e-05,4.37,4.4,4.6
2006-01-25,4.4,2.19,2.39,1.0339506172839503e-05,4.4,4.35,4.55
2006-01-26,4.46,2.22,2.42,1.037851037851038e-05,4.46,4.34,4.54
2006-01-27,4.44,2.22,2.48,1.0008169934640524e-05,4.44,4.3,4.51
2006-01-28,4.5,2.25,2.5,1.01010101010101e-05,4.5,4.25,4.45
2006-01-29,4.45,2.25,2.51,9.887869520897044e-06,4.45,4.25,4.45
2006-01-30,4.47,2.25,2.51,9.953280520008124e-06,4.47,4.23,4.43
2006-01-31,4.53,2.17,2.43,1.0548523206751056e-05,4.53,4.23,4.43
2006-02-01,4.53,2.13,2.46,1.0397830018083184e-05,4.53,4.15,4.31
2006-02-02,4.47,2.17,2.42,1.0410318911232988e-05,4.47,4.18,4.38
2006-02-03,4.55,2.12,2.37,1.091091091091091e-05,4.55,4.16,4.35
2006-02-04,4.5,2.12,2.37,1.0757575757575756e-05,4.5,4.22,4.42
2006-02-05,4.5,2.12,2.38,1.0707070707070708e-05,4.5,4.22,4.42
2006-02-06,4.47,2.15,2.35,1.076579321551899e-05,4.47,4.14,4.35
2006-02-07,4.51,2.18,2.38,1.073805202661827e-05,4.51,4.14,4.34
2006-02-08,4.47,2.13,2.46,1.0207190737355273e-05,4.47,4.16,4.35
2006-02-09,4.47,2.16,2.36,1.0715011172049564e-05,4.47,4.15,4.34
2006-02-10,4.51,2.09,2.42,1.0536398467432947e-05,4.51,4.15,4.35
2006-02-11,4.48,2.12,2.39,1.0594079480940796e-05,4.48,4.17,4.37
2006-02-12,4.46,2.12,2.39,1.053113553113553e-05,4.46,4.17,4.37
2006-02-13,4.48,2.13,2.46,1.0239253852392542e-05,4.48,4.16,4.36
2006-02-14,4.46,2.15,2.35,1.0734635734635732e-05,4.46,4.17,4.37
2006-02-15,4.51,2.14,2.39,1.0687638636821936e-05,4.51,4.2,4.35
2006-02-16,4.48,2.18,2.5,1.0036496350364964e-05,4.48,4.14,4.34
2006-02-17,4.46,2.09,2.34,1.0785510785510789e-05,4.46,4.14,4.34
2006-02-18,4.47,2.09,2.34,1.081657525898842e-05,4.47,4.22,4.42
2006-02-19,4.46,2.09,2.34,1.0785510785510789e-05,4.46,4.22,4.42
2006-02-20,4.46,2.08,2.33,1.0836385836385835e-05,4.46,4.12,4.33
2006-02-21,4.46,2.17,2.37,1.0632885632885632e-05,4.46,4.12,4.32
2006-02-22,4.46,2.08,2.34,1.0785510785510789e-05,4.46,4.11,4.3
2006-02-23,4.45,2.19,2.39,1.0499490316004077e-05,4.45,4.11,4.3
2006-02-24,4.51,2.18,2.38,1.073805202661827e-05,4.51,4.15,4.25
2006-02-25,4.49,2.12,2.38,1.067597652297106e-05,4.49,4.05,4.25
2006-02-26,4.49,2.18,2.38,1.067597652297106e-05,4.49,4.05,4.25
2006-02-27,4.48,2.19,2.39,1.0594079480940796e-05,4.48,4.07,4.27
2006-02-28,4.48,2.18,2.38,1.0644768856447687e-05,4.48,4.11,4.3
2006-03-01,4.46,2.13,2.34,1.0785510785510789e-05,4.46,3.91,4.15
2006-03-02,4.51,2.13,2.34,1.0939705585803592e-05,4.51,3.96,4.15
2006-03-03,4.46,2.07,2.33,1.0836385836385835e-05,4.46,3.96,4.15
2006-03-04,4.51,2.07,2.32,1.1040532365396249e-05,4.51,4.02,4.22
2006-03-05,4.51,2.07,2.32,1.1040532365396249e-05,4.51,4.02,4.22
2006-03-06,4.46,2.06,2.38,1.058201058201058e-05,4.46,4.0,4.12
2006-03-07,4.51,2.08,2.34,1.0939705585803592e-05,4.51,4.0,4.11
2006-03-08,4.46,2.09,2.34,1.0785510785510789e-05,4.46,4.0,4.12
2006-03-09,4.48,2.09,2.34,1.0847526358475263e-05,4.48,4.0,4.14
2006-03-10,4.51,2.2,2.4,1.063722524702561e-05,4.51,3.96,4.06
